"LAYING.1","SITTING.1","STANDING.1","WALKING.1","WALKING_DOWNSTAIRS.1","WALKING_UPSTAIRS.1","LAYING.3","SITTING.3","STANDING.3","WALKING.3","WALKING_DOWNSTAIRS.3","WALKING_UPSTAIRS.3","LAYING.5","SITTING.5","STANDING.5","WALKING.5","WALKING_DOWNSTAIRS.5","WALKING_UPSTAIRS.5","LAYING.6","SITTING.6","STANDING.6","WALKING.6","WALKING_DOWNSTAIRS.6","WALKING_UPSTAIRS.6","LAYING.7","SITTING.7","STANDING.7","WALKING.7","WALKING_DOWNSTAIRS.7","WALKING_UPSTAIRS.7","LAYING.8","SITTING.8","STANDING.8","WALKING.8","WALKING_DOWNSTAIRS.8","WALKING_UPSTAIRS.8","LAYING.11","SITTING.11","STANDING.11","WALKING.11","WALKING_DOWNSTAIRS.11","WALKING_UPSTAIRS.11","LAYING.14","SITTING.14","STANDING.14","WALKING.14","WALKING_DOWNSTAIRS.14","WALKING_UPSTAIRS.14","LAYING.15","SITTING.15","STANDING.15","WALKING.15","WALKING_DOWNSTAIRS.15","WALKING_UPSTAIRS.15","LAYING.16","SITTING.16","STANDING.16","WALKING.16","WALKING_DOWNSTAIRS.16","WALKING_UPSTAIRS.16","LAYING.17","SITTING.17","STANDING.17","WALKING.17","WALKING_DOWNSTAIRS.17","WALKING_UPSTAIRS.17","LAYING.19","SITTING.19","STANDING.19","WALKING.19","WALKING_DOWNSTAIRS.19","WALKING_UPSTAIRS.19","LAYING.21","SITTING.21","STANDING.21","WALKING.21","WALKING_DOWNSTAIRS.21","WALKING_UPSTAIRS.21","LAYING.22","SITTING.22","STANDING.22","WALKING.22","WALKING_DOWNSTAIRS.22","WALKING_UPSTAIRS.22","LAYING.23","SITTING.23","STANDING.23","WALKING.23","WALKING_DOWNSTAIRS.23","WALKING_UPSTAIRS.23","LAYING.25","SITTING.25","STANDING.25","WALKING.25","WALKING_DOWNSTAIRS.25","WALKING_UPSTAIRS.25","LAYING.26","SITTING.26","STANDING.26","WALKING.26","WALKING_DOWNSTAIRS.26","WALKING_UPSTAIRS.26","LAYING.27","SITTING.27","STANDING.27","WALKING.27","WALKING_DOWNSTAIRS.27","WALKING_UPSTAIRS.27","LAYING.28","SITTING.28","STANDING.28","WALKING.28","WALKING_DOWNSTAIRS.28","WALKING_UPSTAIRS.28","LAYING.29","SITTING.29","STANDING.29","WALKING.29","WALKING_DOWNSTAIRS.29","WALKING_UPSTAIRS.29","LAYING.30","SITTING.30","STANDING.30","WALKING.30","WALKING_DOWNSTAIRS.30","WALKING_UPSTAIRS.30","LAYING.2","SITTING.2","STANDING.2","WALKING.2","WALKING_DOWNSTAIRS.2","WALKING_UPSTAIRS.2","LAYING.4","SITTING.4","STANDING.4","WALKING.4","WALKING_DOWNSTAIRS.4","WALKING_UPSTAIRS.4","LAYING.9","SITTING.9","STANDING.9","WALKING.9","WALKING_DOWNSTAIRS.9","WALKING_UPSTAIRS.9","LAYING.10","SITTING.10","STANDING.10","WALKING.10","WALKING_DOWNSTAIRS.10","WALKING_UPSTAIRS.10","LAYING.12","SITTING.12","STANDING.12","WALKING.12","WALKING_DOWNSTAIRS.12","WALKING_UPSTAIRS.12","LAYING.13","SITTING.13","STANDING.13","WALKING.13","WALKING_DOWNSTAIRS.13","WALKING_UPSTAIRS.13","LAYING.18","SITTING.18","STANDING.18","WALKING.18","WALKING_DOWNSTAIRS.18","WALKING_UPSTAIRS.18","LAYING.20","SITTING.20","STANDING.20","WALKING.20","WALKING_DOWNSTAIRS.20","WALKING_UPSTAIRS.20","LAYING.24","SITTING.24","STANDING.24","WALKING.24","WALKING_DOWNSTAIRS.24","WALKING_UPSTAIRS.24"
"fBodyGyro-iqr()-Z",NA,NA,-0.603630684015303,NA,NA,NA,NA,NA,-0.675361817580645,NA,NA,NA,NA,NA,-0.517814130175828,NA,NA,NA,NA,NA,-0.475901817162615,NA,NA,NA,NA,NA,-0.704863989662338,NA,NA,NA,NA,NA,-0.646568650216726,NA,NA,NA,NA,-0.74051295155414,-0.97655534,NA,NA,NA,NA,-0.614858720559263,NA,NA,NA,NA,NA,-0.767516178093293,NA,NA,NA,NA,NA,-0.799465039409836,NA,NA,NA,NA,NA,-0.765267931497283,NA,NA,NA,NA,-0.538275252464539,-0.979211223846154,NA,NA,NA,NA,-0.77691913762451,NA,NA,NA,NA,NA,-0.720755370087227,NA,NA,NA,NA,NA,-0.700107680209677,NA,NA,NA,NA,NA,-0.787290981613692,NA,NA,NA,NA,NA,-0.836633720592105,NA,NA,-0.653380696734167,NA,NA,NA,NA,NA,-0.760616077623138,NA,NA,NA,NA,NA,-0.716158454424869,NA,NA,NA,NA,NA,-0.726640066108721,NA,NA,NA,NA,NA,-0.732890832134211,-0.521382103333333,NA,NA,NA,NA,NA,-0.619876049199007,NA,NA,NA,NA,NA,-0.723663343905363,NA,NA,NA,NA,NA,-0.699622501636806,NA,NA,NA,NA,NA,-0.629280750223469,NA,NA,NA,NA,NA,-0.750709808069307,-0.609084232305085,NA,NA,NA,NA,NA,-0.674080657489602,NA,NA,NA,NA,NA,-0.803912251813187,NA,NA,NA,NA,NA,-0.588134097837571,NA,NA,NA,NA,NA,-0.755747325590551
"fBodyGyro-entropy()-X",NA,NA,-0.00877406614985591,NA,NA,NA,NA,NA,0.00726112687184751,NA,NA,NA,NA,NA,0.0442737209784106,NA,NA,NA,NA,NA,0.132871479356923,NA,NA,NA,NA,NA,0.0027626466525974,NA,NA,NA,NA,NA,-0.0988629219017794,NA,NA,NA,NA,-0.145619145340764,-0.43186857,NA,NA,NA,NA,-0.0675782035448916,NA,NA,NA,NA,NA,-0.11948176504878,NA,NA,NA,NA,NA,-0.26935512470765,NA,NA,NA,NA,NA,-0.232142924418478,NA,NA,NA,NA,0.0212820647849291,-0.643520628948718,NA,NA,NA,NA,-0.230124498168873,NA,NA,NA,NA,NA,-0.0821661409992835,NA,NA,NA,NA,NA,-0.0907812487994624,NA,NA,NA,NA,NA,-0.0938527814415648,NA,NA,NA,NA,NA,-0.440352561644737,NA,NA,-0.0446763685833333,NA,NA,NA,NA,NA,-0.256132273417553,NA,NA,NA,NA,NA,-0.0373740151570681,NA,NA,NA,NA,NA,-0.19114577277907,NA,NA,NA,NA,NA,-0.106145705760526,0.41280705,NA,NA,NA,NA,NA,-0.0402636203375497,NA,NA,NA,NA,NA,0.0320828892905363,NA,NA,NA,NA,NA,0.0520487397118056,NA,NA,NA,NA,NA,-0.0464990687714966,NA,NA,NA,NA,NA,-0.0545981803475247,0.14025208140678,NA,NA,NA,NA,NA,-0.0706288091681957,NA,NA,NA,NA,NA,-0.23838203796978,NA,NA,NA,NA,NA,-0.0551879275367232,NA,NA,NA,NA,NA,-0.112413412370079
"fBodyGyro-entropy()-Y",NA,NA,0.0868198243775216,NA,NA,NA,NA,NA,-0.0212123200530792,NA,NA,NA,NA,NA,0.0657811595291391,NA,NA,NA,NA,NA,0.157715021993846,NA,NA,NA,NA,NA,0.109363652357143,NA,NA,NA,NA,NA,0.0078327466,NA,NA,NA,NA,-0.171728178117834,-0.665446645,NA,NA,NA,NA,0.0941692895472136,NA,NA,NA,NA,NA,-0.138265705554878,NA,NA,NA,NA,NA,-0.179720711330601,NA,NA,NA,NA,NA,-0.195086464325815,NA,NA,NA,NA,0.0618167528723404,-0.621837419044872,NA,NA,NA,NA,-0.116708413571324,NA,NA,NA,NA,NA,-0.124283295174455,NA,NA,NA,NA,NA,0.0870545302997312,NA,NA,NA,NA,NA,-0.115592806789731,NA,NA,NA,NA,NA,-0.373004473875,NA,NA,-0.0264285124583333,NA,NA,NA,NA,NA,-0.187836189521277,NA,NA,NA,NA,NA,-0.0203528808193717,NA,NA,NA,NA,NA,-0.239271594244186,NA,NA,NA,NA,NA,-0.00209049019131579,0.50443274,NA,NA,NA,NA,NA,-0.00484938713907285,NA,NA,NA,NA,NA,-0.0869554325977918,NA,NA,NA,NA,NA,0.111427242808333,NA,NA,NA,NA,NA,-0.00327594796088435,NA,NA,NA,NA,NA,-0.0288068491143564,0.15744995809322,NA,NA,NA,NA,NA,0.0146254524831804,NA,NA,NA,NA,NA,-0.188839568607143,NA,NA,NA,NA,NA,0.0444518472584746,NA,NA,NA,NA,NA,-0.0357507215249344
"fBodyGyro-entropy()-Z",NA,NA,0.00669242187896253,NA,NA,NA,NA,NA,-0.0608137799090909,NA,NA,NA,NA,NA,0.0394485561563907,NA,NA,NA,NA,NA,0.0611484148123077,NA,NA,NA,NA,NA,-0.109404110159091,NA,NA,NA,NA,NA,-0.14553326975089,NA,NA,NA,NA,-0.152728861041401,-0.55593944,NA,NA,NA,NA,-0.0580087397801858,NA,NA,NA,NA,NA,-0.18995618757622,NA,NA,NA,NA,NA,-0.338454189759563,NA,NA,NA,NA,NA,-0.297400937956522,NA,NA,NA,NA,-0.052202192822695,-0.680409363019231,NA,NA,NA,NA,-0.296887371456816,NA,NA,NA,NA,NA,-0.163789891453583,NA,NA,NA,NA,NA,-0.189522397607527,NA,NA,NA,NA,NA,-0.191975809881174,NA,NA,NA,NA,NA,-0.461649526052632,NA,NA,-0.0863232338333333,NA,NA,NA,NA,NA,-0.27781972087766,NA,NA,NA,NA,NA,-0.145994558098168,NA,NA,NA,NA,NA,-0.227579254389535,NA,NA,NA,NA,NA,-0.124055974880263,0.358891536666667,NA,NA,NA,NA,NA,-0.0340052346688742,NA,NA,NA,NA,NA,-0.037221800785489,NA,NA,NA,NA,NA,-0.0828723586006944,NA,NA,NA,NA,NA,-0.0871478618367347,NA,NA,NA,NA,NA,-0.157243124646535,0.0817979647372881,NA,NA,NA,NA,NA,-0.123372181559633,NA,NA,NA,NA,NA,-0.265698735725275,NA,NA,NA,NA,NA,-0.083713462460452,NA,NA,NA,NA,NA,-0.222699168811024
"fBodyGyro-maxInds-X",NA,NA,-0.750624399207493,NA,NA,NA,NA,NA,-0.878787878064516,NA,NA,NA,NA,NA,-0.85916114697351,NA,NA,NA,NA,NA,-0.826461537621538,NA,NA,NA,NA,NA,-0.84329004288961,NA,NA,NA,NA,NA,-0.901779358967972,NA,NA,NA,NA,-0.877282377292994,-1,NA,NA,NA,NA,-0.924458203312693,NA,NA,NA,NA,NA,-0.89695121857622,NA,NA,NA,NA,NA,-0.897449908150273,NA,NA,NA,NA,NA,-0.936594202127717,NA,NA,NA,NA,-0.826004728439716,-0.864102563974359,NA,NA,NA,NA,-0.872549019264706,NA,NA,NA,NA,NA,-0.88245067482866,NA,NA,NA,NA,NA,-0.924014336174731,NA,NA,NA,NA,NA,-0.895028523709046,NA,NA,NA,NA,NA,-0.843859648815789,NA,NA,-0.843611110583333,NA,NA,NA,NA,NA,-0.87819148843883,NA,NA,NA,NA,NA,-0.871902267774869,NA,NA,NA,NA,NA,-0.836240309302326,NA,NA,NA,NA,NA,-0.923333331947368,-0.955555553333333,NA,NA,NA,NA,NA,-0.885871963807947,NA,NA,NA,NA,NA,-0.931440588201893,NA,NA,NA,NA,NA,-0.914814814340278,NA,NA,NA,NA,NA,-0.881632652278912,NA,NA,NA,NA,NA,-0.913201319356436,-0.853107343983051,NA,NA,NA,NA,NA,-0.898063200336391,NA,NA,NA,NA,NA,-0.865934065521978,NA,NA,NA,NA,NA,-0.878154424632768,NA,NA,NA,NA,NA,-0.869991250139108
"fBodyGyro-maxInds-Y",NA,NA,-0.866319605711816,NA,NA,NA,NA,NA,-0.82272254183871,NA,NA,NA,NA,NA,-0.850459303612583,NA,NA,NA,NA,NA,-0.632754342532308,NA,NA,NA,NA,NA,-0.687473816587662,NA,NA,NA,NA,NA,-0.83446217366548,NA,NA,NA,NA,-0.765358537019108,-0.967741935,NA,NA,NA,NA,-0.841406171718266,NA,NA,NA,NA,NA,-0.828874901661585,NA,NA,NA,NA,NA,-0.855455667240437,NA,NA,NA,NA,NA,-0.7892706866875,NA,NA,NA,NA,-0.804621367716312,-0.925558312179487,NA,NA,NA,NA,-0.820999366838235,NA,NA,NA,NA,NA,-0.843231835732087,NA,NA,NA,NA,NA,-0.687304890002688,NA,NA,NA,NA,NA,-0.923968766396088,NA,NA,NA,NA,NA,-0.757640067782895,NA,NA,-0.7333333328375,NA,NA,NA,NA,NA,-0.742107069601064,NA,NA,NA,NA,NA,-0.876372233494764,NA,NA,NA,NA,NA,-0.855588897412791,NA,NA,NA,NA,NA,-0.899999999039474,-0.93548387,NA,NA,NA,NA,NA,-0.856868190480132,NA,NA,NA,NA,NA,-0.899664189936909,NA,NA,NA,NA,NA,-0.738799282201389,NA,NA,NA,NA,NA,-0.680930437272109,NA,NA,NA,NA,NA,-0.808687319925743,-0.702569710720339,NA,NA,NA,NA,NA,-0.717470651779817,NA,NA,NA,NA,NA,-0.871144983873626,NA,NA,NA,NA,NA,-0.77091306729661,NA,NA,NA,NA,NA,-0.686394038887139
"fBodyGyro-maxInds-Z",NA,NA,-0.814369472556196,NA,NA,NA,NA,NA,-0.80139548982698,NA,NA,NA,NA,NA,-0.629367435225166,NA,NA,NA,NA,NA,-0.601909814526154,NA,NA,NA,NA,NA,-0.830721003344156,NA,NA,NA,NA,NA,-0.814701190569395,NA,NA,NA,NA,-0.857017351050955,-0.96551724,NA,NA,NA,NA,-0.827052416622291,NA,NA,NA,NA,NA,-0.80950378429878,NA,NA,NA,NA,NA,-0.845675522953552,NA,NA,NA,NA,NA,-0.876686655869565,NA,NA,NA,NA,-0.806554169904255,-0.94252873525641,NA,NA,NA,NA,-0.80730223129902,NA,NA,NA,NA,NA,-0.801482436320872,NA,NA,NA,NA,NA,-0.837041155887097,NA,NA,NA,NA,NA,-0.87016271804401,NA,NA,NA,NA,NA,-0.833030853289474,NA,NA,-0.801724137008333,NA,NA,NA,NA,NA,-0.792553191672872,NA,NA,NA,NA,NA,-0.789492688138743,NA,NA,NA,NA,NA,-0.79731355255814,NA,NA,NA,NA,NA,-0.809800362710526,-0.83908046,NA,NA,NA,NA,NA,-0.840374514533113,NA,NA,NA,NA,NA,-0.8546720329653,NA,NA,NA,NA,NA,-0.774425288090278,NA,NA,NA,NA,NA,-0.814684494081633,NA,NA,NA,NA,NA,-0.847388186831683,-0.745178257966102,NA,NA,NA,NA,NA,-0.781292839840979,NA,NA,NA,NA,NA,-0.818681318788462,NA,NA,NA,NA,NA,-0.774206117870057,NA,NA,NA,NA,NA,-0.855733549650919
"fBodyGyro-meanFreq()-X",NA,NA,-0.0320324102759078,NA,NA,NA,NA,NA,-0.102568067670674,NA,NA,NA,NA,NA,-0.0381646986649007,NA,NA,NA,NA,NA,0.0289087194733538,NA,NA,NA,NA,NA,-0.134491772785779,NA,NA,NA,NA,NA,-0.117102793715658,NA,NA,NA,NA,-0.114102792801465,0.237900302,NA,NA,NA,NA,-0.241341060754489,NA,NA,NA,NA,NA,-0.143256673841646,NA,NA,NA,NA,NA,-0.137899091231284,NA,NA,NA,NA,NA,-0.0811027581206794,NA,NA,NA,NA,-0.00635513836297872,-0.125566473180769,NA,NA,NA,NA,-0.089010657789951,NA,NA,NA,NA,NA,-0.164138008195857,NA,NA,NA,NA,NA,-0.0251692798377688,NA,NA,NA,NA,NA,-0.207601176327873,NA,NA,NA,NA,NA,-0.0157284768403289,NA,NA,-0.0174424710483333,NA,NA,NA,NA,NA,-0.089165360111383,NA,NA,NA,NA,NA,-0.151644339683717,NA,NA,NA,NA,NA,0.00201044246625,NA,NA,NA,NA,NA,-0.231827562541842,-0.2168030098,NA,NA,NA,NA,NA,-0.00576500648245033,NA,NA,NA,NA,NA,-0.118518212447287,NA,NA,NA,NA,NA,-0.205909254584222,NA,NA,NA,NA,NA,-0.0663150945743537,NA,NA,NA,NA,NA,-0.11411449665,-0.0333967552483051,NA,NA,NA,NA,NA,-0.112645469406422,NA,NA,NA,NA,NA,-0.11359630596717,NA,NA,NA,NA,NA,-0.152974668730028,NA,NA,NA,NA,NA,-0.0501078590267979
"fBodyGyro-meanFreq()-Y",NA,NA,-0.0901517235974063,NA,NA,NA,NA,NA,-0.167675025582991,NA,NA,NA,NA,NA,-0.0720666007195695,NA,NA,NA,NA,NA,-0.0427900206246154,NA,NA,NA,NA,NA,-0.103884514547565,NA,NA,NA,NA,NA,-0.153879695796192,NA,NA,NA,NA,-0.186436198811465,0.54955476,NA,NA,NA,NA,-0.345434763249536,NA,NA,NA,NA,NA,-0.222137469043902,NA,NA,NA,NA,NA,-0.158018408842896,NA,NA,NA,NA,NA,-0.106778297950136,NA,NA,NA,NA,-0.164224160228369,-0.31225545274359,NA,NA,NA,NA,-0.18645796643924,NA,NA,NA,NA,NA,-0.200741314631402,NA,NA,NA,NA,NA,-0.0592724696043011,NA,NA,NA,NA,NA,-0.349146931885306,NA,NA,NA,NA,NA,-0.146366379833553,NA,NA,-0.0702711221552083,NA,NA,NA,NA,NA,-0.0526592695792021,NA,NA,NA,NA,NA,-0.270613215077225,NA,NA,NA,NA,NA,-0.253940049719767,NA,NA,NA,NA,NA,-0.358166544321053,-0.735581393333333,NA,NA,NA,NA,NA,-0.0702155008665563,NA,NA,NA,NA,NA,-0.375332544565931,NA,NA,NA,NA,NA,-0.240880440259861,NA,NA,NA,NA,NA,-0.0881515905938775,NA,NA,NA,NA,NA,-0.117233914808069,-0.0903212551686441,NA,NA,NA,NA,NA,-0.0806130190608563,NA,NA,NA,NA,NA,-0.245477245070522,NA,NA,NA,NA,NA,-0.197281081362486,NA,NA,NA,NA,NA,-0.0975347609866142
"fBodyGyro-meanFreq()-Z",NA,NA,-0.0180063943472334,NA,NA,NA,NA,NA,-0.0321862688221114,NA,NA,NA,NA,NA,0.0744028987918874,NA,NA,NA,NA,NA,0.101044783556,NA,NA,NA,NA,NA,-0.0863412384825,NA,NA,NA,NA,NA,-0.0430258806635231,NA,NA,NA,NA,-0.0813690711780892,-0.03809218,NA,NA,NA,NA,-0.212818474897214,NA,NA,NA,NA,NA,-0.0579760577340244,NA,NA,NA,NA,NA,-0.0538946293731967,NA,NA,NA,NA,NA,-0.0322664579146196,NA,NA,NA,NA,-0.0220135797724468,-0.111957258871795,NA,NA,NA,NA,-0.0228851873218137,NA,NA,NA,NA,NA,-0.0516302487909034,NA,NA,NA,NA,NA,-0.0229424899271505,NA,NA,NA,NA,NA,-0.135139739853178,NA,NA,NA,NA,NA,0.0552045950223026,NA,NA,-0.0301665876191667,NA,NA,NA,NA,NA,-0.00708333609679521,NA,NA,NA,NA,NA,-0.0896917400047906,NA,NA,NA,NA,NA,0.0203516079320058,NA,NA,NA,NA,NA,-0.19995110594,-0.423957343333333,NA,NA,NA,NA,NA,0.0513627291214901,NA,NA,NA,NA,NA,0.0241889403249211,NA,NA,NA,NA,NA,-0.196153280691528,NA,NA,NA,NA,NA,-0.0500743540119048,NA,NA,NA,NA,NA,-0.112011271711386,0.0158853523279661,NA,NA,NA,NA,NA,-0.00505036969339144,NA,NA,NA,NA,NA,-0.0890927881274725,NA,NA,NA,NA,NA,-0.138316973455706,NA,NA,NA,NA,NA,-0.0556407394121785
"fBodyGyro-skewness()-X",NA,NA,-0.206139497907205,NA,NA,NA,NA,NA,-0.197470789787478,NA,NA,NA,NA,NA,-0.243947205606623,NA,NA,NA,NA,NA,-0.376126692672615,NA,NA,NA,NA,NA,-0.078714995595,NA,NA,NA,NA,NA,-0.128345077490712,NA,NA,NA,NA,-0.204813477274522,-0.032752065,NA,NA,NA,NA,-0.129304275939628,NA,NA,NA,NA,NA,-0.175199887695396,NA,NA,NA,NA,NA,-0.0650565410420765,NA,NA,NA,NA,NA,-0.0383763955601359,NA,NA,NA,NA,-0.27097396414195,-0.277675858012051,NA,NA,NA,NA,-0.213280948229902,NA,NA,NA,NA,NA,-0.215530472224922,NA,NA,NA,NA,NA,-0.157341492208898,NA,NA,NA,NA,NA,-0.0927616062801932,NA,NA,NA,NA,NA,-0.263971538511842,NA,NA,-0.295924648292083,NA,NA,NA,NA,NA,-0.147025943543883,NA,NA,NA,NA,NA,-0.217733984237304,NA,NA,NA,NA,NA,-0.261833030547093,NA,NA,NA,NA,NA,0.00435307606331579,0.34394665,NA,NA,NA,NA,NA,-0.229617201945364,NA,NA,NA,NA,NA,-0.136616947077918,NA,NA,NA,NA,NA,-0.134612422201111,NA,NA,NA,NA,NA,-0.204940292216667,NA,NA,NA,NA,NA,-0.156820512580693,-0.337767582575085,NA,NA,NA,NA,NA,-0.063134360434159,NA,NA,NA,NA,NA,-0.146302390659011,NA,NA,NA,NA,NA,-0.238468868883616,NA,NA,NA,NA,NA,-0.248050091519528
"fBodyGyro-kurtosis()-X",NA,NA,-0.514354856078674,NA,NA,NA,NA,NA,-0.508328445858064,NA,NA,NA,NA,NA,-0.550487853230364,NA,NA,NA,NA,NA,-0.67020305164,NA,NA,NA,NA,NA,-0.405854102975974,NA,NA,NA,NA,NA,-0.4468126996121,NA,NA,NA,NA,-0.522976639005414,-0.326905983,NA,NA,NA,NA,-0.468600065801858,NA,NA,NA,NA,NA,-0.510678643560976,NA,NA,NA,NA,NA,-0.368850382481148,NA,NA,NA,NA,NA,-0.346866272312772,NA,NA,NA,NA,-0.577867901085106,-0.612137768014103,NA,NA,NA,NA,-0.529456884957353,NA,NA,NA,NA,NA,-0.570613955457944,NA,NA,NA,NA,NA,-0.463483046806452,NA,NA,NA,NA,NA,-0.414998663953056,NA,NA,NA,NA,NA,-0.573695362590132,NA,NA,-0.6085999258875,NA,NA,NA,NA,NA,-0.46390540715133,NA,NA,NA,NA,NA,-0.539380883164869,NA,NA,NA,NA,NA,-0.565409110432849,NA,NA,NA,NA,NA,-0.314961389677368,0.10279535,NA,NA,NA,NA,NA,-0.540187818755629,NA,NA,NA,NA,NA,-0.462753657662145,NA,NA,NA,NA,NA,-0.471263257844097,NA,NA,NA,NA,NA,-0.51308318387619,NA,NA,NA,NA,NA,-0.471333538183663,-0.650869004830508,NA,NA,NA,NA,NA,-0.368306237013761,NA,NA,NA,NA,NA,-0.461408001106593,NA,NA,NA,NA,NA,-0.575427395016949,NA,NA,NA,NA,NA,-0.563868894216798
"fBodyGyro-skewness()-Y",NA,NA,-0.115966843406052,NA,NA,NA,NA,NA,-0.247693203183871,NA,NA,NA,NA,NA,-0.205542945078808,NA,NA,NA,NA,NA,-0.382270809258154,NA,NA,NA,NA,NA,-0.226163946629545,NA,NA,NA,NA,NA,-0.158631289881139,NA,NA,NA,NA,-0.118537514286306,-0.474222745,NA,NA,NA,NA,-0.0959247676176471,NA,NA,NA,NA,NA,-0.115882681777134,NA,NA,NA,NA,NA,-0.184101713086885,NA,NA,NA,NA,NA,-0.162232455426413,NA,NA,NA,NA,-0.200219217768794,-0.0440787838341667,NA,NA,NA,NA,-0.206604077907353,NA,NA,NA,NA,NA,-0.201602590107835,NA,NA,NA,NA,NA,-0.229258766386398,NA,NA,NA,NA,NA,-0.015303306798533,NA,NA,NA,NA,NA,-0.0881913596426974,NA,NA,-0.22578508162875,NA,NA,NA,NA,NA,-0.261537982166782,NA,NA,NA,NA,NA,-0.230236887436911,NA,NA,NA,NA,NA,-0.0435101954069767,NA,NA,NA,NA,NA,-0.112766580353289,0.406359529666667,NA,NA,NA,NA,NA,-0.234907371348013,NA,NA,NA,NA,NA,-0.0171204721429338,NA,NA,NA,NA,NA,-0.243919859066458,NA,NA,NA,NA,NA,-0.165532502316667,NA,NA,NA,NA,NA,-0.292291232261079,-0.217667202758475,NA,NA,NA,NA,NA,-0.162937641987431,NA,NA,NA,NA,NA,-0.0940892823377473,NA,NA,NA,NA,NA,-0.28718197504887,NA,NA,NA,NA,NA,-0.25836729574252
"fBodyGyro-kurtosis()-Y",NA,NA,-0.455350742127666,NA,NA,NA,NA,NA,-0.625520812351906,NA,NA,NA,NA,NA,-0.537485904204636,NA,NA,NA,NA,NA,-0.724863600378462,NA,NA,NA,NA,NA,-0.562803995448052,NA,NA,NA,NA,NA,-0.50914728783274,NA,NA,NA,NA,-0.44041218223414,-0.78100512,NA,NA,NA,NA,-0.464013710019814,NA,NA,NA,NA,NA,-0.472971556707622,NA,NA,NA,NA,NA,-0.540683042238798,NA,NA,NA,NA,NA,-0.516791275720109,NA,NA,NA,NA,-0.551095794801064,-0.430267980371795,NA,NA,NA,NA,-0.546096843190686,NA,NA,NA,NA,NA,-0.584595176663551,NA,NA,NA,NA,NA,-0.575307852746021,NA,NA,NA,NA,NA,-0.384042622632372,NA,NA,NA,NA,NA,-0.431704154006579,NA,NA,-0.58606923472625,NA,NA,NA,NA,NA,-0.616568677725266,NA,NA,NA,NA,NA,-0.602924778214922,NA,NA,NA,NA,NA,-0.381374007660174,NA,NA,NA,NA,NA,-0.513499451916579,0.139470146666667,NA,NA,NA,NA,NA,-0.588548194476821,NA,NA,NA,NA,NA,-0.38782944107571,NA,NA,NA,NA,NA,-0.612188679888194,NA,NA,NA,NA,NA,-0.506475534858503,NA,NA,NA,NA,NA,-0.650004049257426,-0.534262471033898,NA,NA,NA,NA,NA,-0.48640222409052,NA,NA,NA,NA,NA,-0.45358585541511,NA,NA,NA,NA,NA,-0.667211633576271,NA,NA,NA,NA,NA,-0.592928351165354
"fBodyGyro-skewness()-Z",NA,NA,-0.25870197963464,NA,NA,NA,NA,NA,-0.314207055173314,NA,NA,NA,NA,NA,-0.357614085751325,NA,NA,NA,NA,NA,-0.425061267747692,NA,NA,NA,NA,NA,-0.123690957636364,NA,NA,NA,NA,NA,-0.173096283422883,NA,NA,NA,NA,-0.285294951388535,-0.21708385,NA,NA,NA,NA,-0.145684743062632,NA,NA,NA,NA,NA,-0.246087217152439,NA,NA,NA,NA,NA,-0.134944550392077,NA,NA,NA,NA,NA,-0.167379104816033,NA,NA,NA,NA,-0.200335796452128,-0.0651523196282051,NA,NA,NA,NA,-0.266403756563726,NA,NA,NA,NA,NA,-0.179563365927477,NA,NA,NA,NA,NA,-0.212187600777661,NA,NA,NA,NA,NA,-0.199264839726161,NA,NA,NA,NA,NA,-0.195605221593947,NA,NA,-0.231253003298333,NA,NA,NA,NA,NA,-0.0947995099545213,NA,NA,NA,NA,NA,-0.189857968946073,NA,NA,NA,NA,NA,-0.198567103198547,NA,NA,NA,NA,NA,-0.222684952697368,-0.0333215893333333,NA,NA,NA,NA,NA,-0.182855859096027,NA,NA,NA,NA,NA,-0.234441019807886,NA,NA,NA,NA,NA,-0.179201883775347,NA,NA,NA,NA,NA,-0.245629504565646,NA,NA,NA,NA,NA,-0.0950373542594554,-0.371628852228814,NA,NA,NA,NA,NA,-0.133523208752752,NA,NA,NA,NA,NA,-0.228119345376923,NA,NA,NA,NA,NA,-0.251830073953164,NA,NA,NA,NA,NA,-0.196212774028346
